id,point_latitude,point_longitude,valueACT0091,44.9,-66.98333,1
ACT3186,41.01667022705078,-73.5999984741211,1
ACT3191,40.99417,-73.5945,1
ACT3191,40.99417,-73.5945,1
ACT3196,40.9375,-73.65817,1
ACT3201,40.93867,-73.675,1
ACT3211,40.91333,-73.64,1
ACT3211,40.91333,-73.64,1
ACT3216,40.862,-73.6745,1
ACT3226,40.828,-73.65,1
ACT3236,40.91667,-73.71217,1
ACT3241,40.93333,-73.71667,1
ACT3246,40.9,-73.76667,1
ACT3251,40.88333,-73.76667,1
ACT3256,40.8905,-73.75717,1
ACT3261,40.88,-73.74583,1
ACT3271,40.82917,-73.72967,1
ACT3286,40.8405,-73.76567,1
ACT3296,40.85783,-73.79333,1
ACT3301,40.83667,-73.79533,1
ACT3306,40.86167,-73.81667,1
ACT3321,40.81067,-73.7855,1
ACT3326,40.79833,-73.79083,1
ACT3331,40.802,-73.79133,1
ACT3341,40.80030059814453,-73.79869842529297,1
ACT3346,40.801700592041016,-73.82669830322266,1
ACT3356,40.80099868774414,-73.85469818115234,1
ACT3361,40.765,-73.845,1
ACT3366,40.78329849243164,-73.88330078125,1
ACT3371,40.815,-73.875,1
ACT3376,40.79999923706055,-73.88330078125,1
ACT3381,40.79669952392578,-73.90170288085938,1
ACT3386,40.78670120239258,-73.91670227050781,1
ACT3406,40.766700744628906,-73.94999694824219,1
ACT3411,40.766700744628906,-73.94999694824219,1
ACT3416,40.762298583984375,-73.9540023803711,1
ACT3421,40.759700775146484,-73.95449829101562,1
ACT3426,40.758201599121094,-73.95130157470703,1
ACT3431,40.73970031738281,-73.96949768066406,1
ACT3481,40.805,-73.93,1
ACT3486,40.81330108642578,-73.93499755859375,1
ACT3491,40.82830047607422,-73.93499755859375,1
ACT3496,40.84170150756836,-73.93170166015625,1
ACT3501,40.86330032348633,-73.91500091552734,1
ACT3506,40.87329864501953,-73.91169738769531,1
ACT3511,40.87670135498047,-73.92169952392578,1
ACT3531,40.845001220703125,-72.50170135498047,1
ACT3536,40.843299865722656,-72.47830200195312,1
ACT3541,40.62969970703125,-73.30670166015625,1
ACT3546,40.59170150756836,-73.56670379638672,1
ACT3551,40.595001220703125,-73.66000366210938,1
ACT3556,40.59000015258789,-73.75499725341797,1
ACT3571,40.53630065917969,-73.94129943847656,1
ACT3596,40.58330154418945,-73.81670379638672,1
ACT3601,40.61000061035156,-73.78500366210938,1
ACT3611,40.55500030517578,-74.02169799804688,1
ACT3621,40.625701904296875,-74.05400085449219,1
ACT3646,40.689998626708984,-74.02999877929688,1
ACT3656,40.808,-73.96767,1
ACT3671,40.9,-73.91667,1
ACT3676,40.907,-73.908,1
ACT3681,41.01667,-73.88333,1
ACT3691,41.08333,-73.88333,1
ACT3696,41.16667,-73.9,1
ACT3711,41.28333,-73.95,1
ACT3721,41.36667,-73.96667,1
ACT3726,41.4,-73.95,1
ACT3741,41.58333,-73.95,1
ACT3751,41.78333,-73.95,1
ACT3766,42,-73.93333,1
ACT3771,42.06667,-73.93333,1
ACT3781,42.21667,-73.85,1
ACT3801,42.45,-73.78333,1
ACT3826,40.479801177978516,-74.02169799804688,1
ACT3841,40.540000915527344,-74.0967025756836,1
ACT3846,40.5182991027832,-74.07330322265625,1
ACT3861,40.551700592041016,-74.00499725341797,1
ACT3866,40.58330154418945,-74.06670379638672,1
ACT3876,40.56999969482422,-74.00830078125,1
ACT3886,40.3650016784668,-73.9749984741211,1
ACT3891,40.48929977416992,-74.1176986694336,1
ACT3896,40.44833,-74.19833,1
ACT3901,40.4817008972168,-74.20999908447266,1
ACT3906,40.50400161743164,-74.185302734375,1
ACT3906,40.50400161743164,-74.185302734375,1
ACT3911,40.48830032348633,-74.22470092773438,1
ACT3921,40.47169876098633,-74.36830139160156,1
ACT3926,40.47829818725586,-74.37830352783203,1
ACT3931,40.513301849365234,-74.25499725341797,1
ACT3931,40.513301849365234,-74.25499725341797,1
ACT3936,40.55670166015625,-74.22329711914062,1
ACT3946,40.64670181274414,-74.18170166015625,1
ACT3956,40.64030075073242,-74.12470245361328,1
ACT3966,40.65599822998047,-74.13729858398438,1
ACT3971,40.733299255371094,-74.0999984741211,1
ACT3976,40.733299255371094,-74.11669921875,1
ACT3986,40.1,-74.03333,1
ACT3991,40.1,-74.05,1
ACT3996,40.08333,-74.06667,1
ACT4001,39.76667,-74.11667,1
ACT4006,39.65,-74.18333,1
ACT4011,39.3765,-74.4145,1
ACT4011,39.3765,-74.4145,1
ACT4031,38.78833,-74.71133,1
ACT4031,38.78833,-74.71133,1
ACT4036,38.85,-74.85,1
ACT4046,38.95,-74.9,1
ACT4051,38.96667,-74.96667,1
ACT4056,38.9,-74.96667,1
ACT4061,38.90617,-74.978,1
ACT4061,38.90617,-74.978,1
ACT4066,38.89,-74.9855,1
ACT4071,38.780799865722656,-75.04299926757812,1
ACT4076,38.7995,-75.08167,1
ACT4076,38.7995,-75.08167,1
ACT4081,38.82,-75.05667,1
ACT4091,38.85917,-75.0245,1
ACT4091,38.85917,-75.0245,1
ACT4096,38.88333,-75.08833,1
ACT4101,38.79333,-75.10833,1
ACT4111,38.89633,-75.2105,1
ACT4116,38.94667,-75.315,1
ACT4121,39.078,-74.98133,1
ACT4126,38.98467,-74.988,1
ACT4131,38.987701416015625,-75.12699890136719,1
ACT4136,39.00617,-75.13967,1
ACT4136,39.00617,-75.13967,1
ACT4141,38.97833,-75.27667,1
ACT4146,39.008,-75.28417,1
ACT4151,39.03867,-75.158,1
ACT4151,39.03867,-75.158,1
ACT4156,39.055,-75.15833,1
ACT4161,39.06667,-75.07033,1
ACT4166,39.10667,-75.11833,1
ACT4171,39.08283,-75.188,1
ACT4176,39.21667,-75.045,1
ACT4181,39.28667,-74.99333,1
ACT4191,39.06667,-75.38333,1
ACT4196,39.21333,-75.36167,1
ACT4201,39.17867,-75.27333,1
ACT4206,39.19,-75.2,1
ACT4211,39.24783,-75.3155,1
ACT4216,39.26883,-75.348,1
ACT4216,39.26883,-75.348,1
ACT4221,39.28167,-75.30333,1
ACT4226,39.34833,-75.36,1
ACT4236,39.37783,-75.46783,1
ACT4236,39.37783,-75.46783,1
ACT4241,39.365,-75.51333,1
ACT4246,39.451698303222656,-75.56330108642578,1
ACT4251,39.44670104980469,-75.58170318603516,1
ACT4256,39.470001220703125,-75.564697265625,1
ACT4261,39.51169967651367,-75.55670166015625,1
ACT4266,39.49829864501953,-75.5250015258789,1
ACT4271,39.52669906616211,-75.45169830322266,1
ACT4276,39.56050109863281,-75.56999969482422,1
ACT4286,39.55970001220703,-75.54119873046875,1
ACT4291,39.570499420166016,-75.55370330810547,1
ACT4296,39.56999969482422,-75.50170135498047,1
ACT4301,39.57630157470703,-75.57530212402344,1
ACT4306,39.58330154418945,-75.58670043945312,1
ACT4311,39.599998474121094,-75.56500244140625,1
ACT4316,39.606201171875,-75.57450103759766,1
ACT4321,39.61750030517578,-75.58200073242188,1
ACT4326,39.617801666259766,-75.57630157470703,1
ACT4331,39.65169906616211,-75.55329895019531,1
ACT4336,39.64830017089844,-75.54669952392578,1
ACT4341,39.656700134277344,-75.53970336914062,1
ACT4346,39.701698303222656,-75.51000213623047,1
ACT4351,39.72169876098633,-75.52950286865234,1
ACT4356,39.73830032348633,-75.48500061035156,1
ACT4361,39.76499938964844,-75.47329711914062,1
ACT4366,39.79499816894531,-75.43470001220703,1
ACT4371,39.80329895019531,-75.41000366210938,1
ACT4376,39.84669876098633,-75.3416976928711,1
ACT4381,39.858299255371094,-75.30500030517578,1
ACT4386,39.84669876098633,-75.2833023071289,1
ACT4391,39.86669921875,-75.21499633789062,1
ACT4406,39.88029861450195,-75.1729965209961,1
ACT4406,39.88029861450195,-75.1729965209961,1
ACT4411,39.88999938964844,-75.13500213623047,1
ACT4416,39.90829849243164,-75.12670135498047,1
ACT4421,39.939998626708984,-75.13670349121094,1
ACT4436,39.9817008972168,-75.06999969482422,1
ACT4441,39.98630142211914,-75.0625,1
ACT4446,40.040000915527344,-74.98999786376953,1
ACT4451,40.04330062866211,-74.95999908447266,1
ACT4456,40.07749938964844,-74.88670349121094,1
ACT4461,40.08829879760742,-74.86000061035156,1
ACT4466,40.095001220703125,-74.83670043945312,1
ACT4471,40.1338005065918,-74.75630187988281,1
ACT4496,37.08833,-75.725,1
ACT4501,36.89833,-75.97833,1
ACT4506,36.97983,-75.98083,1
ACT4506,36.97983,-75.98083,1
ACT4506,36.97983,-75.98083,1
ACT4511,36.96233,-75.98567,1
ACT4511,36.96233,-75.98567,1
ACT4511,36.96233,-75.98567,1
